battery_voltage,battery_current,battery_charge,temperature,solar_power,communication_signal,packet_loss,pitch,yaw,roll,payload_temp
28.89,4.74,82.3,23.18,545.67,-84.15,0.06,-0.84,0.43,0.9,23.25
29.35,4.32,82.5,23.26,541.13,-86.18,0.005,-0.32,-0.48,-0.59,23.92
29.11,4.61,81.5,22.32,552.6,-85.97,0.004,0.14,-0.03,0.61,23.57
29.02,4.1,82.9,23.26,539.52,-89.18,0.051,-0.15,0.29,0.25,23.14
28.8,4.35,82.7,22.96,515.2,-87.29,0.013,0.51,0.51,0.32,23.32
29.03,4.53,81.3,22.8,541.8,-86.45,0.04,0.27,-0.24,0.24,23.51
28.84,4.77,79.8,21.99,533.46,-84.6,0.109,-0.54,0.52,0.38,22.85
28.85,4.71,81.2,21.67,543.91,-87.63,0.013,0.51,-0.59,0.52,22.43
28.66,4.04,81.7,21.83,530.89,-86.62,0.088,-0.09,0.07,-0.05,22.75
28.69,4.75,81.2,21.76,509.22,-85.0,0.009,-0.62,-0.82,-0.51,22.28
28.88,4.95,81.2,21.84,498.67,-85.28,0.045,-0.3,-0.38,0.59,22.53
28.93,4.31,81.3,21.36,510.86,-86.31,0.024,0.36,-0.2,-0.47,22.78
28.88,4.25,80.5,21.61,509.03,-87.85,0.045,-0.82,1.05,-0.12,21.69
28.86,4.55,79.8,21.05,522.07,-86.16,0.008,-0.69,0.98,-0.06,21.28
28.76,4.66,81.2,21.07,510.04,-86.75,0.046,1.02,-0.58,0.21,22.82
28.71,4.55,79.8,21.2,519.09,-88.8,0.038,-0.59,-0.49,0.28,21.84
28.78,4.35,79.5,20.88,492.28,-87.31,0.003,0.77,-0.54,-0.39,21.18
28.84,5.19,80.8,20.49,513.09,-86.17,0.029,-0.85,-0.06,0.86,21.17
28.73,4.55,79.4,20.31,508.7,-84.73,0.015,0.17,-0.47,0.73,21.27
28.87,4.71,79.6,20.9,479.51,-88.14,0.062,0.59,-1.03,0.11,21.48
28.69,4.95,81.5,20.61,511.27,-85.7,0.012,-0.67,-0.99,-0.02,20.3
28.59,4.53,81.4,20.83,497.48,-87.87,0.037,-0.49,-1.18,-0.4,21.45
28.7,4.57,81.0,20.65,499.12,-87.05,0.027,0.69,-0.25,-0.01,20.81
28.72,4.97,80.7,20.07,485.36,-87.55,0.029,1.17,-0.01,-0.0,21.59
28.69,5.41,81.0,20.44,505.72,-84.02,0.004,0.44,-0.0,-0.89,21.07
28.85,5.28,81.6,20.14,480.22,-85.93,0.008,-0.07,-0.61,0.42,21.2
28.8,4.68,80.9,19.9,499.67,-85.67,0.031,0.0,-0.41,1.12,20.68
28.53,5.78,80.2,20.8,498.98,-87.9,0.001,-0.67,0.7,-0.22,20.81
28.89,5.67,80.7,20.63,480.62,-86.02,0.068,-1.22,0.8,0.01,21.2
28.38,5.56,79.6,19.98,509.94,-88.57,0.038,0.44,1.02,0.59,20.25
28.97,5.62,80.2,19.4,492.32,-90.54,0.002,-1.1,-0.29,-0.47,20.72
28.68,5.85,80.2,19.48,496.6,-87.37,0.026,-0.31,-0.59,-0.98,20.71
28.7,6.41,80.0,19.41,475.0,-84.61,0.16,-0.07,-0.24,-0.06,21.0
28.72,6.05,79.9,19.85,511.82,-87.21,0.003,-0.5,0.79,0.45,20.16
28.79,5.95,81.2,19.66,478.93,-85.54,0.001,0.43,0.1,-0.32,20.04
28.75,5.57,79.5,19.38,502.11,-82.54,0.013,-0.01,-0.99,-0.27,20.83
28.74,6.06,80.4,20.19,482.76,-86.55,0.019,-0.27,0.64,-0.66,20.24
28.93,6.32,79.4,19.29,487.52,-83.7,0.024,0.34,0.67,-0.98,19.96
28.85,6.13,78.9,20.08,502.75,-89.46,0.018,0.2,0.06,0.44,20.11
28.68,6.08,81.5,19.82,506.44,-87.1,0.031,0.5,0.25,1.11,19.75
28.9,6.48,81.7,19.63,484.91,-85.41,0.045,-0.25,0.65,0.66,20.29
28.89,6.09,80.4,19.13,510.13,-86.28,0.002,0.5,-0.31,0.2,19.15
28.78,6.73,80.9,19.96,511.44,-85.16,0.016,0.18,1.32,-0.29,20.42
28.96,6.41,80.8,20.1,493.51,-87.4,0.005,0.42,0.55,0.6,19.71
28.86,5.98,80.9,19.5,520.92,-82.75,0.032,0.57,0.05,0.26,20.86
28.88,6.55,80.9,19.87,492.56,-83.44,0.033,0.45,0.07,-0.55,20.09
28.89,6.74,81.8,19.49,503.22,-84.64,0.051,0.0,-0.26,-0.75,20.07
28.65,7.0,81.2,20.0,516.73,-87.08,0.057,0.19,0.0,-0.61,20.45
28.9,7.03,82.0,19.17,506.01,-85.45,0.169,0.57,0.67,-0.13,20.63
29.08,6.59,83.2,19.89,519.92,-83.79,0.002,-0.59,0.5,0.25,20.54
29.01,7.08,82.3,18.7,522.57,-86.15,0.057,0.14,-0.45,0.31,19.92
28.88,6.95,82.3,19.21,521.29,-82.89,0.081,-1.24,0.55,-0.34,20.67
29.18,7.07,81.9,19.3,534.61,-84.46,0.084,-0.11,0.51,0.0,20.65
29.05,6.94,82.5,19.73,527.25,-85.2,0.001,-1.42,-0.88,0.44,20.7
28.97,7.29,81.4,19.47,535.22,-83.4,0.032,-0.44,0.57,0.13,21.05
29.41,8.31,84.1,19.53,547.85,-85.96,0.059,-1.07,0.43,-0.36,20.58
29.05,7.98,82.3,19.84,547.89,-85.09,0.006,0.64,0.86,-0.48,20.52
29.31,7.19,81.8,19.93,551.54,-85.35,0.026,-0.38,-0.65,-0.94,21.3
29.14,7.56,83.4,19.64,536.0,-86.82,0.019,-0.61,-0.47,-0.5,20.36
29.28,7.5,84.0,19.66,556.65,-87.41,0.006,0.14,-0.18,0.05,21.34
29.18,7.69,85.0,19.91,546.62,-85.5,0.015,-0.45,0.0,0.16,20.84
29.17,7.98,84.4,20.64,546.69,-85.14,0.011,-0.77,-1.98,0.91,21.98
29.41,7.71,85.1,21.3,562.98,-82.93,0.057,-0.17,0.47,0.4,20.94
29.43,7.58,85.3,20.99,558.93,-84.34,0.04,-0.93,-0.76,0.29,21.06
29.55,8.19,85.5,20.45,580.23,-82.71,0.0,1.17,-0.47,0.19,22.68
29.44,7.51,84.2,20.82,584.91,-85.98,0.024,0.08,-0.43,-0.74,22.36
29.75,7.98,85.7,20.78,562.24,-82.91,0.001,0.39,-0.59,-0.91,21.66
29.55,7.51,84.4,20.83,577.55,-85.47,0.077,0.76,0.36,0.75,21.61
29.62,7.69,87.4,21.03,575.88,-83.89,0.001,0.79,-1.39,-0.47,21.85
29.42,8.25,86.6,21.21,590.54,-81.58,0.006,0.42,-0.18,0.73,22.5
29.54,7.85,85.8,20.61,604.47,-83.39,0.007,-0.22,0.05,-0.49,22.6
29.71,7.52,86.8,21.13,602.29,-84.34,0.049,0.15,0.54,0.58,22.46
29.67,7.89,86.0,21.45,603.66,-80.74,0.019,0.04,0.6,0.2,23.44
29.74,7.88,85.8,22.43,627.44,-81.14,0.005,0.06,0.72,0.75,22.58
29.66,7.77,88.0,21.94,596.31,-80.16,0.004,0.3,-0.18,-0.99,22.28
29.8,8.33,86.7,22.24,636.68,-84.07,0.014,0.12,-0.62,0.47,24.25
29.84,7.71,87.6,21.95,623.84,-84.75,0.025,-0.24,-0.18,-0.93,23.7
29.72,8.01,88.2,22.62,633.49,-79.67,0.048,1.59,-0.46,0.18,23.4
29.97,8.23,88.1,22.36,634.01,-83.74,0.045,-0.8,-0.44,-0.18,23.72
29.72,8.1,87.7,22.68,659.73,-81.67,0.001,0.19,0.46,0.5,23.84
29.98,8.08,88.8,22.6,637.02,-81.69,0.031,0.39,0.47,-0.11,23.29
30.21,7.98,89.1,22.87,654.47,-82.37,0.0,0.75,1.38,-0.38,24.09
30.11,7.83,90.0,22.65,664.65,-83.09,0.025,-0.08,0.21,-0.02,24.43
30.14,8.0,91.5,23.61,648.28,-81.65,0.006,0.41,-0.77,-0.34,24.57
29.99,8.38,88.2,22.94,660.19,-79.58,0.059,-0.19,-0.14,-0.14,23.62
30.34,8.04,89.4,22.93,672.89,-81.69,0.015,0.61,-0.73,-0.22,24.81
30.33,8.2,90.4,23.46,670.46,-82.54,0.055,0.19,-0.16,-0.58,25.09
30.09,8.47,91.3,24.21,676.09,-80.42,0.074,0.49,0.38,0.44,25.04
30.17,8.29,91.0,23.47,685.64,-83.45,0.015,0.2,0.14,-0.25,24.74
30.41,7.71,91.9,23.79,700.49,-79.84,0.027,-0.16,-0.45,0.14,25.91
30.5,8.2,90.0,24.1,695.38,-79.23,0.081,-0.79,-0.98,0.39,25.54
30.17,8.35,91.2,23.7,714.35,-80.71,0.008,-0.69,-0.57,-0.37,25.63
30.23,7.83,92.8,23.83,698.3,-78.67,0.003,-0.38,-0.4,0.32,25.82
30.36,7.49,91.2,24.85,700.41,-79.87,0.022,-0.1,0.42,-0.14,25.45
30.15,7.8,89.8,24.64,736.79,-80.03,0.024,0.37,-0.37,-0.17,26.99
30.44,7.95,91.6,24.39,715.47,-81.04,0.017,0.01,0.55,0.35,26.82
30.61,8.03,92.9,24.8,713.39,-77.93,0.104,0.37,-0.46,0.04,26.25
30.32,7.65,92.7,24.86,713.45,-79.95,0.016,0.79,0.5,0.04,25.92
30.53,7.15,91.9,25.21,745.92,-79.5,0.024,-0.31,0.15,0.42,27.05
30.47,7.33,92.5,25.42,735.97,-77.98,0.002,0.89,0.19,-0.06,27.3
30.77,7.77,92.2,24.75,740.97,-80.13,0.001,-1.67,0.49,0.32,27.18
30.52,8.21,92.5,26.11,745.95,-79.88,0.026,0.19,-0.37,-0.29,27.18
30.8,7.55,93.0,25.81,761.61,-78.61,0.075,0.27,0.33,0.22,26.8
30.57,7.9,93.9,25.71,753.52,-80.92,0.052,0.34,1.13,0.0,27.85
30.75,7.13,92.1,26.38,782.48,-77.83,0.025,0.72,-0.67,0.29,27.09
30.71,7.19,95.3,25.84,764.01,-78.33,0.021,0.51,0.07,-0.88,28.02
30.69,6.62,94.2,26.23,776.8,-80.67,0.043,0.52,-0.67,0.24,28.34
30.63,7.37,93.6,26.05,777.63,-81.3,0.0,-1.27,-0.65,0.24,28.07
30.78,6.93,93.8,26.87,772.5,-78.78,0.015,-0.4,0.08,0.28,28.23
30.71,7.31,94.3,27.15,770.15,-78.46,0.003,-0.17,0.39,0.37,27.46
30.69,6.91,94.9,27.0,782.37,-75.87,0.02,0.44,0.83,-0.27,28.23
30.97,7.6,95.1,26.92,787.06,-74.49,0.045,0.53,0.52,-0.28,28.54
30.87,7.46,95.0,26.66,779.01,-78.82,0.02,-0.52,0.15,-0.43,28.21
30.9,6.16,94.6,27.07,789.05,-78.74,0.011,0.26,0.24,-0.58,29.49
30.78,6.96,95.3,27.42,802.25,-75.22,0.019,-0.6,0.03,0.59,28.79
30.82,6.48,93.8,27.25,812.96,-76.71,0.013,0.38,0.07,0.01,29.03
30.82,6.83,94.6,27.41,803.03,-71.86,0.005,0.55,-1.05,0.74,30.04
30.9,6.16,95.1,27.28,815.21,-77.42,0.042,0.74,-0.2,-0.25,29.84
30.95,6.92,94.6,27.51,792.23,-75.54,0.007,-0.74,1.03,-0.44,30.24
30.87,6.72,95.6,27.36,807.34,-73.41,0.053,-0.48,-0.1,-0.51,30.15
30.79,5.91,94.7,28.06,815.35,-78.71,0.031,-1.61,0.3,1.07,30.01
30.98,6.21,97.2,28.08,794.5,-78.24,0.051,0.51,-0.63,-0.95,29.51
30.9,6.23,94.7,28.18,799.95,-76.09,0.004,0.8,0.08,0.21,29.33
30.72,6.33,97.1,28.1,823.38,-76.73,0.015,-0.6,-0.77,-0.24,30.32
30.64,6.03,94.4,28.1,797.29,-76.36,0.004,-0.49,-0.0,-1.29,29.86
30.94,6.19,97.6,28.28,794.52,-77.68,0.0,0.61,0.52,-0.47,29.22
30.8,5.86,96.5,28.31,823.93,-76.52,0.042,-0.16,0.43,-0.42,30.4
30.95,5.99,96.6,28.58,821.19,-76.97,0.114,0.72,-0.77,-0.17,30.39
30.8,5.33,94.9,29.23,813.96,-75.56,0.031,-0.02,-0.44,0.0,29.83
30.91,5.66,95.7,28.58,809.44,-74.91,0.003,0.33,-0.13,-0.66,30.97
30.84,5.94,95.8,28.5,805.61,-78.53,0.074,-0.4,-0.54,-0.23,30.11
31.09,5.94,95.9,28.67,812.76,-74.33,0.032,0.02,-0.59,-0.49,31.4
30.99,5.5,96.9,28.63,825.52,-76.15,0.058,-1.58,-0.66,0.09,31.08
31.03,5.35,96.4,28.67,811.74,-74.74,0.033,1.14,-0.02,0.23,30.99
30.86,5.72,95.7,28.67,830.49,-76.39,0.02,0.34,0.18,-0.1,30.37
30.95,5.21,96.5,29.15,799.15,-74.47,0.002,-0.17,-0.64,0.51,30.71
30.85,5.52,96.6,29.17,807.09,-74.76,0.002,-0.27,-0.19,-0.29,30.77
31.0,5.08,95.1,29.27,802.56,-75.44,0.109,-0.9,-0.99,-0.47,30.57
30.81,5.06,95.0,29.36,794.28,-75.97,0.004,-0.65,0.36,0.49,30.7
30.63,4.66,97.2,28.86,802.3,-75.24,0.038,0.23,0.02,-0.2,31.39
30.55,4.56,95.1,28.45,806.54,-73.12,0.009,-0.0,-0.47,-0.7,30.42
30.97,5.17,94.7,29.69,806.0,-74.35,0.106,0.45,0.1,-0.18,30.88
30.81,5.34,95.0,28.21,820.71,-75.01,0.021,-0.64,0.29,-0.09,30.46
30.8,4.8,95.9,28.87,801.74,-76.83,0.011,0.8,-0.31,-0.47,30.04
30.9,4.66,95.5,28.48,806.55,-76.93,0.011,-0.42,-0.84,0.15,31.08
30.5,4.97,94.6,29.11,793.52,-77.12,0.017,-0.62,-0.4,0.66,30.79
30.63,4.72,95.1,28.61,807.3,-77.87,0.0,-0.31,0.05,-0.71,30.99
30.63,3.85,94.7,29.32,812.03,-74.77,0.013,0.92,-0.45,0.25,30.18
30.72,4.83,94.2,28.97,790.75,-75.85,0.006,0.48,0.42,0.97,30.27
30.53,4.09,93.9,29.39,772.77,-75.54,0.125,-0.6,0.75,0.16,30.64
30.44,4.45,94.1,28.86,774.33,-78.52,0.012,-0.46,0.13,-0.27,30.74
30.42,4.28,93.5,29.18,779.64,-77.26,0.006,-1.41,0.79,0.29,30.85
30.67,4.19,93.7,28.35,778.26,-76.34,0.11,0.29,-0.27,-0.53,30.27
30.42,4.37,93.4,29.02,777.43,-77.96,0.003,-0.15,0.47,-0.28,30.45
30.42,4.59,92.1,28.57,771.68,-77.97,0.036,-0.46,0.37,0.51,30.9
30.53,4.31,92.7,28.64,763.66,-77.71,0.003,0.87,0.59,0.54,29.96
30.34,4.7,92.7,28.82,753.63,-75.55,0.0,1.39,0.79,-0.24,30.14
30.2,4.72,94.2,28.56,760.3,-80.14,0.045,0.23,-0.88,0.37,29.89
30.18,4.7,92.4,28.08,771.03,-76.66,0.001,0.18,-0.03,0.89,29.95
30.33,4.21,92.5,28.1,758.77,-74.18,0.016,0.14,-0.74,0.27,30.33
30.37,4.07,93.8,27.82,749.91,-74.92,0.039,-0.0,-0.44,-0.91,29.44
30.26,4.2,90.6,28.36,750.76,-74.89,0.034,-0.88,-0.06,-0.11,29.24
30.3,4.54,90.4,27.9,732.56,-77.16,0.001,-0.44,1.06,0.07,29.82
30.02,4.52,90.8,27.77,726.92,-73.78,0.001,-0.02,0.81,-0.64,29.97
30.0,3.42,90.9,27.9,720.16,-77.63,0.014,0.54,-0.49,0.0,28.67
30.42,4.3,90.7,27.64,721.96,-76.17,0.062,-0.2,0.33,-0.0,29.0
30.27,3.5,90.3,28.03,714.48,-76.13,0.069,0.95,1.37,0.03,29.15
30.18,4.21,89.5,27.79,726.21,-78.65,0.02,0.66,-0.72,-0.27,28.92
29.97,4.07,91.0,27.66,704.74,-80.03,0.005,-0.02,0.83,-0.58,28.83
29.99,3.99,89.6,27.15,696.77,-75.84,0.041,-0.11,-0.41,0.04,28.67
29.98,4.52,90.7,27.42,719.48,-78.63,0.012,0.17,0.18,-0.37,28.22
30.11,4.09,88.7,27.23,690.74,-77.48,0.111,0.35,0.31,0.44,27.35
29.96,4.3,90.8,26.51,691.94,-76.83,0.045,0.05,0.49,0.47,28.23
29.94,4.05,87.7,26.72,690.04,-77.56,0.003,0.13,0.36,0.09,28.01
29.83,4.38,88.7,26.62,669.24,-76.61,0.047,0.59,-0.63,0.48,27.36
29.91,4.67,87.7,27.07,688.01,-77.02,0.056,-0.02,-0.02,0.46,27.54
29.81,4.16,88.3,26.27,677.06,-77.01,0.015,0.56,-0.48,0.46,28.02
29.75,4.65,87.2,26.45,681.28,-77.37,0.004,-0.19,0.09,0.13,27.44
29.62,4.51,86.0,26.6,653.89,-80.22,0.022,-0.47,0.27,-0.59,27.44
29.66,4.55,86.9,25.68,656.65,-78.1,0.042,-0.31,0.7,0.34,26.78
29.51,4.47,88.5,25.96,651.03,-77.53,0.181,-0.19,-0.82,0.37,27.29
29.6,4.85,86.2,26.43,648.25,-74.93,0.071,-0.69,-0.07,-0.33,27.79
29.58,4.87,87.1,25.03,626.04,-77.87,0.075,0.32,1.05,-0.04,26.95
29.25,4.68,86.5,25.22,636.68,-78.86,0.041,-0.35,-0.81,1.04,26.76
29.48,4.83,85.9,25.38,616.31,-77.71,0.045,-0.56,-0.07,0.53,26.52
29.33,5.05,87.6,25.27,629.18,-79.85,0.014,0.19,-0.51,0.46,26.0
29.5,5.04,85.5,25.05,599.36,-76.83,0.004,-0.95,0.68,0.19,26.48
29.48,4.85,85.6,25.03,597.2,-79.21,0.192,-0.02,0.24,-0.85,25.89
29.32,5.35,85.3,25.13,619.01,-79.55,0.001,-0.19,-0.77,0.24,26.46
29.41,5.32,86.3,24.56,600.5,-81.49,0.022,-0.64,-0.26,-0.53,26.32
29.38,5.75,83.6,24.37,591.28,-80.16,0.032,0.32,-0.92,-0.1,25.23
29.25,4.71,86.4,24.45,609.11,-79.71,0.021,-0.34,0.9,0.45,25.59
29.43,5.46,85.6,24.79,594.97,-77.13,0.021,0.44,0.84,0.82,24.89
29.13,5.66,84.5,24.15,595.76,-80.45,0.019,0.19,0.26,-1.21,25.42
29.37,5.69,84.4,24.15,580.79,-80.09,0.027,-0.29,-1.05,0.54,24.44
29.14,5.38,83.5,23.09,604.72,-79.07,0.019,1.06,0.57,-0.58,24.73
29.03,5.12,83.6,23.43,567.43,-81.5,0.025,0.11,-0.7,-0.96,24.68
29.07,6.06,83.6,22.92,586.54,-81.1,0.002,-0.19,-0.62,-0.56,24.62
28.95,5.52,82.4,23.2,564.19,-78.58,0.015,1.08,-0.09,0.23,23.75
29.15,5.65,84.1,23.54,544.04,-82.92,0.091,-0.21,0.41,-0.04,24.18
28.84,6.44,82.9,22.45,561.29,-81.83,0.023,1.54,-0.32,-0.16,23.93
29.17,5.51,82.6,23.36,555.58,-80.38,0.101,0.37,-0.56,0.19,23.23
28.87,6.21,81.6,22.61,537.98,-80.48,0.013,1.08,0.01,-0.48,24.0
29.06,5.81,83.1,22.78,535.44,-77.26,0.002,0.69,0.22,0.07,24.03
28.94,5.88,82.0,22.69,540.68,-81.09,0.001,-0.35,-1.12,-0.01,23.26
28.95,6.24,81.4,22.89,540.81,-82.38,0.07,0.32,-0.46,0.61,23.04
28.83,6.47,80.8,22.26,509.09,-82.26,0.01,0.93,0.95,0.39,22.8
28.92,6.63,81.4,21.62,540.93,-80.07,0.009,1.32,0.26,-0.18,23.82
28.88,6.74,80.4,22.15,522.17,-82.92,0.069,0.14,1.01,0.34,23.04
28.67,6.28,81.5,20.73,510.64,-82.33,0.005,-0.77,0.38,0.48,22.25
28.71,6.22,81.7,21.22,530.34,-80.8,0.017,0.29,0.5,-0.15,21.76
28.74,6.54,80.7,21.21,517.78,-82.77,0.089,-0.3,1.22,0.86,22.1
28.7,6.82,81.1,20.55,527.41,-81.56,0.03,-0.41,-0.23,0.87,21.98
28.93,6.72,81.7,21.76,516.98,-84.87,0.099,0.57,-0.28,-0.3,22.12
28.77,5.77,80.5,21.52,510.08,-84.22,0.008,-0.22,0.42,-0.06,21.92
28.66,6.38,80.5,21.1,506.2,-83.68,0.01,0.19,-0.24,0.48,22.24
28.69,6.93,80.5,21.18,510.32,-85.14,0.034,-0.44,-0.91,0.32,20.59
28.68,7.32,80.0,20.86,499.27,-84.81,0.15,-0.17,0.45,0.38,21.78
28.69,6.86,80.0,20.93,492.94,-84.22,0.034,-0.52,-0.31,0.3,21.82
28.59,7.42,79.6,20.97,505.77,-80.2,0.039,0.93,0.34,0.32,20.64
28.62,6.81,80.5,19.93,496.58,-82.92,0.006,-0.44,0.74,-0.1,20.91
28.8,7.4,80.1,20.66,496.86,-82.4,0.051,0.17,-0.5,0.3,20.98
28.73,7.47,80.6,20.65,506.08,-82.75,0.038,0.49,0.56,0.31,21.28
28.68,7.59,80.9,19.96,492.85,-87.3,0.019,-0.14,0.52,-0.15,20.83
28.7,7.2,79.2,20.01,493.1,-83.82,0.025,0.47,1.11,-0.73,20.9
28.69,7.1,79.3,19.74,486.07,-84.92,0.029,0.26,0.02,-0.04,20.53
28.68,7.83,80.6,20.05,495.65,-86.63,0.003,0.91,-0.32,-0.52,20.8
28.76,7.21,79.8,20.01,494.27,-83.69,0.104,0.46,0.13,-0.31,20.45
28.76,7.49,80.1,19.88,499.36,-87.25,0.028,0.67,0.77,-0.03,20.29
28.52,8.18,80.1,19.48,484.31,-84.63,0.024,0.39,0.84,-0.34,20.65
28.7,7.86,79.3,20.18,485.42,-85.17,0.023,-1.23,-0.6,0.14,20.88
28.54,7.97,80.5,19.44,497.98,-86.16,0.116,-0.63,-0.22,-0.77,20.6
28.8,8.08,80.3,19.8,492.8,-83.49,0.072,0.43,0.06,0.8,20.36
28.82,8.11,79.3,19.84,481.59,-85.33,0.009,-0.98,-0.37,-1.19,20.82
28.67,7.97,80.1,18.93,504.25,-84.81,0.001,0.24,-0.25,-0.68,20.2
28.74,7.74,80.2,19.61,474.89,-84.24,0.043,0.49,-0.16,-0.18,20.32
28.51,8.84,80.9,19.9,500.56,-84.13,0.008,0.53,0.88,-0.99,20.8
28.89,7.98,81.3,19.44,481.07,-85.28,0.005,-0.57,-0.37,-0.7,20.15
28.87,8.19,80.5,19.74,513.73,-86.89,0.213,0.32,0.91,0.88,20.09
28.94,8.25,79.2,19.17,480.74,-85.79,0.015,0.3,-0.03,0.05,20.6
28.99,7.97,81.2,19.77,509.16,-84.59,0.041,0.19,-0.17,-0.64,19.9
28.68,8.02,82.5,19.0,498.44,-86.73,0.011,0.08,0.12,-0.26,20.79
28.95,8.61,81.5,19.39,497.34,-85.2,0.001,-0.17,-0.55,0.11,19.54
29.04,7.96,80.8,19.84,504.77,-86.95,0.008,-1.0,-0.24,-0.95,20.36
28.7,8.31,81.4,19.83,511.29,-84.84,0.002,1.04,0.25,-1.17,20.09
28.88,8.46,81.9,18.98,498.12,-86.26,0.004,0.44,-0.91,0.27,20.51
28.88,8.13,81.5,19.38,501.34,-87.8,0.048,0.28,-0.59,-0.2,20.99
29.05,8.17,82.6,19.27,518.47,-82.37,0.078,0.31,0.73,-0.06,19.97
28.68,8.48,80.8,19.92,497.51,-86.14,0.099,0.83,-0.55,-0.1,19.92
29.21,8.15,81.5,19.52,511.48,-90.18,0.015,-0.74,0.03,0.19,20.98
29.0,7.56,82.4,19.63,550.6,-87.86,0.01,-0.78,-0.59,-0.14,20.48
29.15,8.63,82.7,19.79,513.52,-84.48,0.047,-1.14,1.13,-0.01,20.59
29.06,7.87,81.9,19.25,537.81,-85.34,0.019,-0.24,0.92,-0.23,20.58
29.15,8.21,82.2,19.83,523.72,-84.81,0.052,0.08,-0.33,0.26,20.6
28.84,7.73,82.2,19.43,538.04,-87.19,0.056,-0.01,0.54,-0.13,20.45
29.1,7.95,82.3,19.67,542.97,-85.53,0.099,-0.99,-0.31,0.07,20.79
29.27,7.95,83.5,19.75,551.32,-87.18,0.012,-0.69,0.74,0.71,20.63
29.24,8.11,83.3,20.14,541.73,-86.28,0.01,1.09,0.1,0.66,21.45
29.03,7.76,84.6,19.77,567.43,-88.77,0.023,-0.16,-0.52,-0.45,20.92
29.27,8.59,82.9,19.96,545.56,-87.27,0.02,-0.2,0.56,-0.15,21.75
29.19,7.96,83.8,20.32,557.8,-90.74,0.09,0.56,0.34,0.37,21.59
29.21,8.18,84.7,20.78,562.02,-87.09,0.012,0.67,-0.25,0.72,21.02
29.17,7.88,84.7,20.54,552.53,-88.25,0.039,0.18,-0.64,-0.48,21.1
29.46,8.14,83.7,20.87,565.17,-86.67,0.013,0.23,-0.1,0.77,21.55
29.55,7.16,85.8,19.83,574.0,-88.65,0.0,-0.72,0.0,0.43,21.45
29.7,7.54,85.1,21.18,572.5,-87.13,0.002,0.24,-0.47,-0.45,21.57
29.3,7.54,86.8,20.48,605.73,-82.31,0.005,0.38,-0.64,0.17,22.32
29.61,7.49,85.4,20.67,577.51,-87.28,0.016,0.59,-0.14,0.15,22.21
29.65,7.75,86.7,21.68,602.33,-87.91,0.035,-0.33,-1.2,-0.39,22.72
29.51,7.71,85.7,21.17,603.8,-86.83,0.014,0.62,0.12,0.31,21.93
29.51,7.46,86.1,20.96,599.84,-91.53,0.05,0.58,-0.19,-0.14,21.75
29.52,7.41,86.9,21.13,596.13,-87.57,0.085,-0.26,-0.94,-0.46,22.33
29.62,8.09,85.4,20.99,601.94,-87.06,0.078,0.51,-0.48,0.59,23.19
29.74,7.4,85.4,21.6,609.33,-86.66,0.001,-0.5,-0.03,-0.53,22.65
29.92,6.57,86.7,21.61,601.57,-85.34,0.001,-0.87,-0.39,-0.29,23.7
29.92,7.4,86.5,22.09,614.34,-86.31,0.043,-0.28,-0.12,0.91,22.97
29.63,7.27,86.0,22.59,614.52,-88.6,0.029,0.13,0.41,-0.34,23.57
29.76,7.38,88.6,21.68,647.8,-89.67,0.011,-0.28,-0.25,0.93,23.47
30.05,7.15,87.6,22.47,645.54,-85.31,0.074,-0.93,0.71,0.44,22.85
29.84,6.63,88.2,21.86,652.23,-87.7,0.001,0.26,-0.16,-0.32,23.53
29.95,7.09,88.9,22.69,655.29,-86.3,0.009,-0.09,0.33,0.35,24.14
29.79,6.78,89.4,22.27,656.09,-84.44,0.009,-0.64,0.5,0.68,24.08
30.17,7.0,89.5,22.35,674.05,-86.23,0.003,-0.12,-0.37,0.81,24.08
29.83,7.07,89.7,23.86,658.35,-88.92,0.025,-0.4,0.99,0.34,24.35
29.9,6.5,90.1,23.87,670.52,-86.05,0.005,0.01,0.06,0.12,24.64
30.25,6.72,89.6,23.01,681.91,-86.85,0.032,-0.13,-0.79,0.0,23.65
30.39,6.69,89.7,24.08,666.18,-88.53,0.035,0.28,-0.55,-0.01,24.68
30.16,6.36,88.6,23.55,715.28,-84.91,0.031,-0.14,-0.49,0.93,24.74
30.22,6.82,91.2,23.23,689.49,-85.78,0.041,-1.22,-0.2,-0.55,25.5
30.37,6.47,90.4,24.09,695.48,-83.36,0.156,-0.51,-0.25,0.52,25.69
30.32,5.91,92.8,24.34,711.44,-86.1,0.049,-0.53,-0.95,-0.55,25.62
30.27,6.09,92.0,24.42,712.78,-87.15,0.018,0.12,0.03,0.59,25.76
30.29,6.19,92.4,23.72,708.72,-85.47,0.01,0.0,0.76,0.02,25.08
30.19,6.43,92.4,24.06,714.29,-86.35,0.007,0.61,0.34,-0.04,25.68
30.44,5.97,92.5,24.94,702.54,-83.9,0.055,-0.07,0.55,0.17,26.06
30.43,5.8,92.7,24.36,716.54,-85.6,0.046,-0.63,-0.63,0.7,26.32
30.41,6.02,93.0,25.27,731.73,-86.64,0.004,0.1,-0.5,0.52,26.53
30.37,5.5,92.9,24.93,735.37,-85.27,0.086,0.37,-0.59,0.21,25.91
30.41,5.2,92.4,24.63,747.44,-85.0,0.023,-0.16,0.3,-0.26,27.24
